//X,Y,Z,R,G,B,C2C absolute distances (Z),C2C absolute distances,C2C absolute distances (X),C2C absolute distances (Y)
10812
2.4330492020,0.6806840301,0.1250617802,255,225,0,0.00219178,0.00280142,0.00054932,-0.00165600
2.4330470562,0.7019661069,0.1303935647,255,198,0,-0.00285643,0.00574607,0.00254703,0.00428611
2.4330463409,0.7232322693,0.1204643473,255,249,0,-0.00874565,0.01353594,0.00984645,-0.00312775
2.4330461025,0.7445073724,0.1076671407,193,255,0,0.00054714,0.00657820,0.00054622,-0.00653261
2.4330465794,0.7657805085,0.0899069235,100,255,0,-0.00536308,0.00561565,-0.00155354,-0.00059950
2.4330446720,0.7870609760,0.0912617072,108,255,0,-0.00459329,0.00628692,-0.00155544,0.00400096
2.4330413342,0.8083475828,0.1082874984,196,255,0,-0.01077250,0.01145305,0.00384140,0.00060761
2.4330379963,0.8296239972,0.1249142885,255,226,0,-0.00589570,0.00602157,-0.00016189,0.00121397
2.4330348969,0.8509092927,0.1385560781,255,155,0,-0.00214392,0.00215784,-0.00016499,-0.00018072
2.4330329895,0.8721906543,0.1421778649,255,136,0,0.00183786,0.00727880,-0.00486708,0.00509065
2.4330320358,0.8934692144,0.1383796632,255,156,0,-0.00007033,0.00036014,-0.00016785,-0.00031078
2.4330303669,0.9147490859,0.1380714476,255,157,0,-0.00100856,0.00108789,-0.00016952,-0.00037092
2.4330289364,0.9360178709,0.1348032355,255,174,0,-0.00028676,0.00039864,-0.00017095,0.00021785
2.4330282211,0.9572957158,0.1293350160,255,203,0,-0.00155498,0.00185544,-0.00087190,-0.00051427
2.4330279827,0.9785699844,0.1144868061,229,255,0,-0.00094319,0.00231015,-0.00087214,-0.00192004
2.4330289364,0.9998403788,0.0895505995,99,255,0,-0.00092140,0.00114597,-0.00017095,-0.00065958
2.4330296516,1.0211415291,0.0665333718,0,234,20,-0.00233063,0.00257356,-0.00087047,-0.00065851
2.4330251217,1.0423525572,0.0952261910,129,255,0,-0.00042781,0.00209295,-0.00087500,0.00185251
2.4330217838,1.0636595488,0.1131279692,222,255,0,-0.00028203,0.00041119,-0.00017810,-0.00024045
2.4330193996,1.0849615335,0.1183407530,249,255,0,-0.00062925,0.00069668,-0.00018048,-0.00023842
2.4330186844,1.1062594652,0.1131055355,222,255,0,0.00161554,0.00166493,-0.00018120,0.00035942
2.4330179691,1.1275559664,0.1036463082,173,255,0,0.00048631,0.00062952,-0.00018191,0.00035596
2.4330170155,1.1487534046,0.0972291306,139,255,0,0.00093813,0.00105496,-0.00018287,-0.00044656
2.4330146313,1.1700567007,0.1055649146,183,255,0,0.00009491,0.00026058,-0.00018525,0.00015676
2.4330122471,1.1913591623,0.1119666919,216,255,0,-0.00110331,0.00112071,-0.00018764,0.00005913
2.4330127239,1.2126511335,0.0914224759,109,255,0,-0.00225253,0.00686748,0.00381279,-0.00524890
2.4330134392,1.2338433266,0.0708782896,2,255,0,0.00138629,0.00207540,0.00051355,-0.00145662
2.4330108166,1.2551472187,0.0811670721,56,255,0,-0.00088593,0.00146179,-0.00018907,0.00114727
2.4330072403,1.2764540911,0.0991408527,150,255,0,-0.00014415,0.00054725,0.00050735,-0.00014591
2.4330034256,1.2977615595,0.1180776358,249,255,0,-0.00140236,0.00148939,-0.00019646,0.00046158
2.4330017567,1.3190630674,0.1222654134,255,239,0,0.00030541,0.00063349,0.00050187,-0.00023699
2.4329998493,1.3402637243,0.1236772239,255,231,0,0.00013722,0.00035830,-0.00020003,0.00026369
2.4329984188,1.3615630865,0.1220390126,255,240,0,-0.00014099,0.00036012,-0.00020146,0.00026309
2.4329972267,1.3828619719,0.1194887906,255,253,0,0.00017879,0.00031509,-0.00020266,0.00016201
2.4329950809,1.4041639566,0.1244325712,255,228,0,-0.00072742,0.00077328,-0.00020480,0.00016391
2.4329929352,1.4253648520,0.1269143820,255,214,0,0.00032438,0.00038638,-0.00020695,-0.00003517
2.4329912663,1.4466658831,0.1292061657,255,202,0,0.00041616,0.00046677,-0.00020862,-0.00003409
2.4329898357,1.4679653645,0.1278479397,255,210,0,0.00099795,0.00102865,-0.00021005,-0.00013459
2.4329876900,1.4892668724,0.1319597363,255,188,0,0.00058974,0.00113132,0.00048780,-0.00083315
2.4329857826,1.5105679035,0.1345615089,255,174,0,0.00193150,0.00294687,-0.00161433,-0.00153208
2.4329841137,1.5317686796,0.1367133260,255,163,0,0.00150332,0.00222888,-0.00021577,-0.00163138
2.4329814911,1.5530726910,0.1470251083,255,109,0,0.00008512,0.00035954,-0.00021839,0.00027263
2.4329791069,1.5743750334,0.1530768871,255,78,0,-0.00169311,0.00175954,-0.00022078,-0.00042498
2.4329779148,1.5956741571,0.1508086622,255,90,0,-0.00026134,0.00054670,-0.00022197,-0.00042582
2.4329767227,1.6168723106,0.1459105015,255,115,0,-0.00057949,0.00062518,-0.00022316,0.00007236
2.4329764843,1.6381675005,0.1334022731,255,180,0,-0.00090773,0.00120466,0.00047660,-0.00063252
2.4329762459,1.6594628096,0.1214640439,255,243,0,-0.00169595,0.00171104,-0.00022364,-0.00003719
2.4329748154,1.6807618141,0.1187108308,252,255,0,-0.00029917,0.00037632,-0.00022507,-0.00003815
2.4329733849,1.7020606995,0.1157816127,237,255,0,-0.00203839,0.00273967,-0.00162673,-0.00083935
2.4329726696,1.7232582569,0.1093324274,204,255,0,-0.00085757,0.00100866,0.00047278,-0.00024176
2.4329714775,1.7445564270,0.1047462076,180,255,0,0.00007620,0.00041954,-0.00022840,-0.00034356
2.4329702854,1.7658549547,0.1009819880,160,255,0,-0.00068801,0.00080753,-0.00022960,0.00035501
2.4329686165,1.7871550322,0.1010037661,160,255,0,-0.00053623,0.00063722,-0.00023127,0.00025499
2.4329655170,1.8084610701,0.1167275533,243,255,0,0.00031755,0.00047320,-0.00023437,0.00026107
2.4329626560,1.8296650648,0.1273483634,255,211,0,-0.00184163,0.00185799,-0.00023723,0.00006509
2.4329607487,1.8509658575,0.1292101443,255,201,0,0.00073014,0.00077112,-0.00023913,0.00006580
2.4329593182,1.8722666502,0.1311719269,255,192,0,0.00149193,0.00168466,0.00045943,-0.00063336
2.4329562187,1.8935710192,0.1426936984,255,131,0,0.00048369,0.00054237,-0.00024366,-0.00002897
2.4329543114,1.9147720337,0.1450855285,255,119,0,-0.00043447,0.00054866,-0.00024557,-0.00022793
2.4329531193,1.9360713959,0.1436473131,255,127,0,-0.00022268,0.00040343,-0.00024676,-0.00022864
2.4329516888,1.9573705196,0.1409490854,255,140,0,-0.00083092,0.00097325,0.00045180,-0.00022948
2.4329507351,1.9786678553,0.1344108582,255,174,0,-0.00067914,0.00088022,0.00045085,-0.00033212
2.4329495430,1.9999672174,0.1326026469,255,183,0,0.00014265,0.00039300,-0.00025034,0.00026727
2.4329464436,2.0211720467,0.1457344592,255,115,0,-0.00197554,0.00199915,-0.00025344,0.00017214
2.4329447746,2.0424721241,0.1458662450,255,115,0,0.00007625,0.00027589,-0.00025511,0.00007224
2.4329435825,2.0637710094,0.1425280273,255,132,0,-0.00186197,0.00203154,-0.00025630,0.00077105
2.4329426289,2.0850687027,0.1371698081,255,160,0,-0.00307019,0.00365398,0.00044274,-0.00193119
2.4329414368,2.1062669754,0.1318116188,255,187,0,0.00276162,0.00314764,-0.00095868,0.00116706
2.4329400063,2.1275658607,0.1293734014,255,200,0,0.00439340,0.01001482,-0.00625992,0.00646591
2.4329383373,2.1488671303,0.1327751875,255,183,0,0.01020519,0.02868713,-0.01096177,0.02446723
2.4329364300,2.1701683998,0.1354969740,255,169,0,0.01132698,0.03842081,-0.02966356,-0.02163172
2.4329342842,2.1914694309,0.1388987452,255,151,0,0.00557874,0.02379319,-0.01766562,-0.01493049
2.4329326153,2.2126708031,0.1419405639,255,135,0,0.00512056,0.01897635,-0.01826739,-0.00042915
2.4329304695,2.2339718342,0.1451223493,255,118,0,0.00430235,0.01059424,0.00773048,-0.00582814
2.4329288006,2.2552726269,0.1468041241,255,109,0,0.00573413,0.00622969,0.00242877,0.00017262
2.4329268932,2.2765738964,0.1497659087,255,94,0,0.00916591,0.00948204,0.00242686,0.00007391
2.4329252243,2.2977735996,0.1494477242,255,95,0,-0.00139228,0.00182825,-0.00097489,0.00067353
2.4329237938,2.3190729618,0.1474595070,255,106,0,-0.00161049,0.00181709,0.00042391,-0.00072694
2.4329230785,2.3403697014,0.1392312944,255,148,0,-0.00215870,0.00218028,-0.00027680,-0.00013041
2.4329226017,2.3616662025,0.1300130635,255,196,0,-0.00234693,0.00250602,-0.00027728,-0.00083375
2.4329271317,2.3829431534,0.0704518408,2,255,0,-0.00010916,0.00053174,-0.00027275,0.00044322
2.4329261780,2.4041404724,0.0630906671,0,219,35,0.00068667,0.00151813,-0.00097394,0.00094056
2.4329223633,2.4254496098,0.0868884474,88,255,0,0.00095345,0.00144554,-0.00027752,-0.00105047
2.4329183102,2.4467580318,0.1087962240,202,255,0,0.00033622,0.00046617,-0.00028157,0.00015807
2.4329159260,2.4680612087,0.1169880033,245,255,0,0.00069800,0.00077059,-0.00028396,0.00016117
2.4329140186,2.4892625809,0.1205578223,255,246,0,0.00697782,0.00818927,-0.00428605,0.00006247
2.4329130650,2.5105597973,0.1131246015,225,255,0,0.00851460,0.00884102,-0.00228691,0.00065970
2.4329121113,2.5318574905,0.1079923883,198,255,0,0.00026239,0.00039174,-0.00028777,-0.00004244
2.4329097271,2.5531606674,0.1158911586,240,255,0,-0.00032884,0.00046012,-0.00029016,-0.00013924
2.4329078197,2.5744619370,0.1187099442,255,255,0,-0.00029006,0.00043416,-0.00029206,-0.00013804
2.4329063892,2.5956609249,0.1165617630,243,255,0,-0.00047824,0.00065559,-0.00029349,-0.00033903
2.4329054356,2.6169581413,0.1089705452,204,255,0,0.00035054,0.00057137,-0.00029445,-0.00034189
2.4329051971,2.6382541656,0.0988953263,151,255,0,-0.00046767,0.00076274,0.00040531,-0.00044584
2.4329037666,2.6595532894,0.0965880975,139,255,0,0.00093210,0.00110975,0.00040388,-0.00044680
2.4543666840,0.4253517687,0.1410425305,255,143,0,-0.00005747,0.00031159,-0.00023341,-0.00019825
2.4543652534,0.4466313720,0.1400443316,255,148,0,0.00008433,0.00048112,-0.00023484,0.00041136
2.4543642998,0.4679085612,0.1327761114,255,186,0,-0.00482389,0.00497279,0.00116420,-0.00032145
2.4543633461,0.4891867340,0.1279979050,255,210,0,-0.00033210,0.00049288,-0.00023675,0.00027674
2.4543623924,0.5104544163,0.1219796985,255,242,0,-0.00062030,0.00069215,-0.00023770,0.00019443
2.4543609619,0.5317337513,0.1203664765,255,250,0,-0.00738352,0.01324662,-0.00953913,0.00547373
2.4543597698,0.5530126691,0.1175682694,244,255,0,-0.00604173,0.00948804,-0.00084019,-0.00726736
2.4543578625,0.5742937326,0.1203130558,255,251,0,-0.00543695,0.00566349,-0.00084209,0.00134373
2.4543559551,0.5955741405,0.1213298440,255,245,0,-0.00335015,0.00343657,-0.00024414,-0.00072587
2.4543550014,0.6168427467,0.1177056357,245,255,0,0.00022563,0.00036031,-0.00024509,-0.00013727
2.4543552399,0.6381158233,0.0998164266,152,255,0,0.00173343,0.00176251,-0.00024486,-0.00020421
2.4543521404,0.6594004035,0.1115612164,213,255,0,-0.00128879,0.00159377,-0.00084782,0.00040042
2.4543495178,0.6806849241,0.1233239993,255,234,0,0.00041400,0.00058298,-0.00025058,-0.00032508
2.4543454647,0.7019736767,0.1460557878,255,116,0,-0.00226422,0.00244918,-0.00085449,-0.00037634
2.4543440342,0.7232426405,0.1431875825,255,131,0,-0.00104241,0.00142422,-0.00085592,-0.00045735
2.4543445110,0.7445148230,0.1229893640,255,237,0,-0.00393064,0.01034576,-0.00955558,-0.00052518
2.4543452263,0.7657870054,0.1027891561,168,255,0,-0.00024085,0.00613590,0.00314522,-0.00526297
2.4543435574,0.7870672345,0.1034639478,171,255,0,0.00091395,0.00182164,-0.00085640,-0.00132275
2.4543402195,0.8083529472,0.1181767359,248,255,0,-0.00369327,0.01125524,0.00044012,0.01062292
2.4543371201,0.8296295404,0.1351865232,255,172,0,-0.00604348,0.00608413,0.00043702,0.00054955
2.4543342590,0.8509134650,0.1454483122,255,119,0,-0.00018169,0.00036722,-0.00026584,-0.00017655
2.4543325901,0.8721936941,0.1459600925,255,116,0,-0.00135991,0.00163167,-0.00086737,-0.00024629
2.4543316364,0.8934719563,0.1415718794,255,139,0,-0.00076813,0.00087004,-0.00026846,-0.00030804
2.4543306828,0.9147497416,0.1357736737,255,169,0,0.00004368,0.00039804,-0.00026941,0.00028974
2.4543292522,0.9360184669,0.1324054599,255,187,0,-0.00035454,0.00049677,-0.00027084,0.00021845
2.4543282986,0.9572964907,0.1272472441,255,213,0,-0.00069275,0.00090413,-0.00027180,-0.00051349
2.4543278217,0.9785724282,0.1168040410,241,255,0,-0.00088596,0.00155419,-0.00027227,-0.00124758
2.4543278217,0.9998459816,0.1000058278,154,255,0,-0.00055417,0.00061765,-0.00027227,0.00001597
2.4543290138,1.0211458206,0.0734166056,15,255,0,0.00042860,0.00143825,-0.00027108,0.00134587
2.4543294907,1.0423384905,0.0545434244,0,172,82,0.00209643,0.00242795,-0.00087047,-0.00086153
2.4543230534,1.0636565685,0.1011232063,160,255,0,-0.00137679,0.00147674,-0.00027704,0.00045657
2.4543199539,1.0849616528,0.1145359799,230,255,0,-0.00038402,0.00053173,-0.00028014,-0.00023830
2.4543182850,1.1062622070,0.1159377620,237,255,0,-0.00020224,0.00050147,-0.00028181,0.00036216
2.4543173313,1.1275600195,0.1101045460,207,255,0,0.00018454,0.00058116,0.00041723,0.00036001
2.4543168545,1.1487556696,0.0990563631,149,255,0,0.00079236,0.00085575,-0.00028324,0.00015569
2.4543151855,1.1700567007,0.1016071439,163,255,0,0.00012714,0.00034916,-0.00028491,0.00015676
2.4543125629,1.1913599968,0.1100859195,207,255,0,0.00000592,0.00029378,-0.00028753,0.00005996
2.4543108940,1.2126594782,0.1088577062,200,255,0,0.00021771,0.00036684,-0.00028920,0.00005949
2.4543108940,1.2338542938,0.0952775255,130,255,0,-0.00060248,0.00104294,0.00041080,-0.00074565
2.4543118477,1.2551451921,0.0717613101,7,255,0,-0.00011769,0.00034773,-0.00028825,-0.00015485
2.4543116093,1.2764396667,0.0577510819,0,189,65,-0.00051792,0.00068065,0.00041151,-0.00016034
2.4543049335,1.2977584600,0.1060978621,186,255,0,-0.00087214,0.00095188,-0.00029516,-0.00024152
2.4543020725,1.3190637827,0.1200316399,255,251,0,-0.00009836,0.00048048,-0.00029802,0.00036383
2.4542999268,1.3402653933,0.1240994632,255,229,0,0.00015946,0.00050568,0.00039983,0.00026536
2.4542980194,1.3615660667,0.1258412451,255,220,0,0.00008124,0.00041067,-0.00030208,0.00026608
2.4542965889,1.3828655481,0.1246630251,255,226,0,0.00074302,0.00081952,-0.00030351,0.00016558
2.4542951584,1.4041655064,0.1243548021,255,228,0,0.00044480,0.00056410,-0.00030494,0.00016546
2.4542930126,1.4253671169,0.1287066191,255,205,0,-0.00021338,0.00037539,-0.00030708,-0.00003290
2.4542911053,1.4466688633,0.1330184042,255,183,0,0.00100841,0.00105514,-0.00030899,-0.00003111
2.4542891979,1.4679697752,0.1354501843,255,170,0,0.00079018,0.00085906,-0.00031090,-0.00013018
2.4542870522,1.4892710447,0.1388319582,255,152,0,0.00095196,0.00132524,-0.00091290,-0.00012898
2.4542846680,1.5105738640,0.1460437477,255,115,0,0.00171375,0.00175715,-0.00031543,-0.00022614
2.4542834759,1.5317732096,0.1442055702,255,124,0,0.00001557,0.00050397,0.00038338,-0.00032675
2.4542820454,1.5530723333,0.1421773434,255,135,0,-0.00061266,0.00074205,-0.00031805,0.00027227
2.4542794228,1.5743753910,0.1499791294,255,94,0,-0.00161088,0.00166541,-0.00032067,0.00027537
2.4542779922,1.5956752300,0.1497108936,255,95,0,-0.00042911,0.00056444,-0.00032210,0.00017524
2.4542768002,1.6168738604,0.1458927095,255,115,0,-0.00079729,0.00086351,-0.00032330,0.00007391
2.4542760849,1.6381705999,0.1374745071,255,159,0,-0.00101550,0.00171463,0.00037599,-0.00132942
2.4542765617,1.6594636440,0.1195312813,255,252,0,0.00118128,0.00139302,-0.00032353,0.00066364
2.4542753696,1.6807618141,0.1147560626,232,255,0,-0.00070394,0.00077616,-0.00032473,-0.00003815
2.4542737007,1.7020614147,0.1138148382,227,255,0,-0.00057516,0.00069972,0.00037360,-0.00013864
2.4542725086,1.7232605219,0.1113466546,214,255,0,-0.00038335,0.00058566,0.00037241,-0.00023949
2.4542715549,1.7445585728,0.1062134430,187,255,0,-0.00009656,0.00048356,-0.00032854,-0.00034142
2.4542708397,1.7658542395,0.0952252224,130,255,0,0.00070522,0.00086850,0.00037074,-0.00034571
2.4542689323,1.7871555090,0.0981400013,145,255,0,0.00029500,0.00051182,-0.00033116,0.00025547
2.4542660713,1.8084609509,0.1124777794,220,255,0,0.00024778,0.00122178,0.00036597,-0.00113904
2.4542629719,1.8296658993,0.1253405958,255,222,0,-0.00045940,0.00095464,-0.00033712,0.00076592
2.4542603493,1.8509691954,0.1338123828,255,177,0,0.00049238,0.00060220,-0.00033975,0.00006914
2.4542579651,1.8722730875,0.1437541544,255,126,0,0.00091416,0.00116007,-0.00034213,-0.00062692
2.4542558193,1.8935751915,0.1494659334,255,96,0,0.00024593,0.00042382,-0.00034428,-0.00002480
2.4542541504,1.9147752523,0.1494477540,255,96,0,-0.00087224,0.00096781,0.00035405,-0.00022471
2.4542527199,1.9360747337,0.1480495483,255,103,0,-0.00017045,0.00045184,0.00035262,-0.00022531
2.4542515278,1.9573729038,0.1431413293,255,129,0,0.00013132,0.00043625,-0.00034857,-0.00022709
2.4542505741,1.9786705971,0.1372430921,255,160,0,-0.00076690,0.00090487,-0.00034952,-0.00032938
2.4542498589,1.9999680519,0.1308348775,255,193,0,0.00023487,0.00049971,-0.00035024,0.00026810
2.4542474747,2.0211701393,0.1367366910,255,162,0,-0.00065331,0.00114388,-0.00035262,0.00087023
2.4542455673,2.0424716473,0.1399784684,255,145,0,-0.00127153,0.00142184,-0.00035453,-0.00052834
2.4542438984,2.0637710094,0.1382302642,255,154,0,-0.00073974,0.00082410,-0.00035620,0.00007105
2.4542424679,2.0850710869,0.1387620419,255,151,0,-0.00141796,0.00158853,0.00034237,-0.00062895
2.4542415142,2.1062686443,0.1319338679,255,187,0,-0.00101613,0.00107997,0.00034142,-0.00013137
2.4542405605,2.1275658607,0.1251056343,255,222,0,0.00464563,0.00534634,-0.00095940,0.00246596
2.4542386532,2.1488678455,0.1299774200,255,197,0,0.01301742,0.01977523,-0.00566125,0.01376796
2.4542365074,2.1701693535,0.1336791962,255,177,0,0.01056920,0.02242347,-0.01496339,-0.01293063
2.4542346001,2.1914703846,0.1368509829,255,161,0,0.00304098,0.00997770,-0.00566530,-0.00762963
2.4542326927,2.2126722336,0.1415827870,255,136,0,0.00007279,0.00046305,-0.00036740,0.00027227
2.4542307854,2.2339730263,0.1439545751,255,124,0,0.00055458,0.00084946,-0.00036931,-0.00052691
2.4542291164,2.2552731037,0.1438463628,255,124,0,0.00230636,0.00250834,-0.00097084,0.00017309
2.4542274475,2.2765743732,0.1467981339,255,109,0,0.00932813,0.00934866,0.00032735,-0.00052571
2.4542257786,2.2977735996,0.1452199519,255,118,0,0.00346996,0.00369058,0.00102568,-0.00072646
2.4542248249,2.3190715313,0.1391417384,255,149,0,-0.00160827,0.00232575,-0.00167513,-0.00012851
2.4542236328,2.3403697014,0.1352535188,255,169,0,-0.00212649,0.00248289,-0.00097632,-0.00083041
2.4542229176,2.3616666794,0.1268552989,255,213,0,-0.00214469,0.00233159,-0.00037718,-0.00083327
2.4542257786,2.3829505444,0.0847690776,77,255,0,0.00039708,0.00057090,0.00032568,-0.00024939
2.4542250633,2.4041466713,0.0751328915,27,255,0,0.00046689,0.00066965,0.00032496,-0.00035334
2.4542226791,2.4254503250,0.0843056738,75,255,0,0.00091168,0.00264100,-0.00037742,-0.00244975
2.4542186260,2.4467592239,0.1078804582,198,255,0,0.00068046,0.00138204,-0.00038147,-0.00114083
2.4542162418,2.4680619240,0.1145052388,232,255,0,-0.00183476,0.00186882,0.00031614,0.00016189
2.4542145729,2.4892628193,0.1173580587,247,255,0,0.00093806,0.00101613,-0.00038552,0.00006270
2.4542129040,2.5105621815,0.1154638380,237,255,0,0.00126383,0.00210828,-0.00168705,-0.00003791
2.4542114735,2.5318615437,0.1140626147,230,255,0,0.00119261,0.00164763,-0.00098848,0.00056148
2.4542098045,2.5531628132,0.1173683926,247,255,0,-0.00042161,0.00054080,0.00030971,-0.00013709
2.4542076588,2.5744647980,0.1217231750,255,239,0,-0.00035682,0.00049009,0.00030756,-0.00013518
2.4542059898,2.5956645012,0.1215849966,255,240,0,-0.00027500,0.00053078,0.00030589,-0.00033545
2.4542047977,2.6169626713,0.1161387712,241,255,0,-0.00027123,0.00052936,0.00030470,-0.00033736
2.4542043209,2.6382586956,0.1068315506,192,255,0,-0.00080845,0.00097000,0.00030422,-0.00044131
2.4542033672,2.6595561504,0.0999483317,157,255,0,-0.00025167,0.00046997,0.00030327,0.00025606
2.4757671356,0.4253523648,0.1384247839,255,157,0,0.00002478,0.00023941,-0.00013280,-0.00019765
2.4757652283,0.4466328919,0.1397965699,255,149,0,0.00039656,0.00049144,-0.00013471,-0.00025710
2.4757645130,0.4679096341,0.1314083487,255,193,0,-0.00808164,0.00825156,-0.00013542,-0.00166038
2.4757637978,0.4891864359,0.1230101436,255,237,0,-0.00156986,0.00171385,0.00056386,-0.00039357
2.4757630825,0.5104531646,0.1146179363,229,255,0,-0.00918207,0.00986987,-0.00343680,-0.00113684
2.4757618904,0.5317314267,0.1101407185,205,255,0,-0.00030928,0.00104309,-0.00083804,-0.00053859
2.4757611752,0.5530089140,0.1036235094,171,255,0,0.00024351,0.00061565,0.00056124,0.00006890
2.4757587910,0.5742914081,0.1100993007,205,255,0,-0.00378070,0.00507654,0.00055885,0.00334144
2.4757564068,0.5955739617,0.1167220920,240,255,0,-0.00851791,0.01148886,0.00655651,-0.00405604
2.4757542610,0.6168467402,0.1238008812,255,232,0,0.00006088,0.00020661,-0.00014567,-0.00013328
2.4757537842,0.6381223202,0.1124486700,218,255,0,0.00017867,0.00030393,-0.00014615,-0.00019771
2.4757535458,0.6593969464,0.0985394567,145,255,0,0.00004645,0.00030459,-0.00014639,-0.00026304
2.4757506847,0.6806824207,0.1126432419,219,255,0,-0.00154676,0.00185466,-0.00014925,0.00101244
2.4757478237,0.7019664049,0.1229780316,255,237,0,-0.00002197,0.00032503,-0.00015211,0.00028640
2.4757459164,0.7232379913,0.1270198226,255,216,0,0.00071982,0.00076494,-0.00015402,0.00020802
2.4757440090,0.7445185781,0.1285616159,255,207,0,0.00025162,0.00033122,-0.00015593,0.00014859
2.4757440090,0.7657935619,0.1156713963,235,255,0,-0.00839861,0.00847479,-0.00085592,0.00074357
2.4757421017,0.7870738506,0.1163871884,239,255,0,-0.00048281,0.00050814,-0.00015783,0.00001383
2.4757392406,0.8083588481,0.1292969733,255,203,0,-0.00424303,0.00424627,-0.00016069,-0.00004113
2.4757366180,0.8296331763,0.1404187679,255,145,0,0.00057876,0.00079790,0.00053668,-0.00011683
2.4757342339,0.8509151936,0.1456305534,255,118,0,0.00063056,0.00095837,0.00053430,0.00048518
2.4757325649,0.8721953630,0.1462023407,255,115,0,0.00026233,0.00039582,-0.00016737,-0.00024462
2.4757311344,0.8934757710,0.1472341269,255,109,0,0.00025412,0.00043084,-0.00016880,-0.00030422
2.4757301807,0.9147532582,0.1406859159,255,144,0,-0.00005409,0.00034313,-0.00016975,0.00029325
2.4757289886,0.9360207319,0.1340277046,255,178,0,-0.00014229,0.00031334,-0.00017095,0.00022072
2.4757282734,0.9572983384,0.1278595030,255,210,0,-0.00035049,0.00041752,-0.00017166,0.00014836
2.4757275581,0.9785751700,0.1197312847,255,253,0,-0.00045872,0.00076300,-0.00017238,-0.00058484
2.4757270813,0.9998503923,0.1073160768,192,255,0,0.00009608,0.00070854,-0.00017285,0.00068039
2.4757270813,1.0211548805,0.0924898461,115,255,0,-0.00201915,0.00212974,-0.00017285,0.00065494
2.4757273197,1.0423487425,0.0767816678,33,255,0,0.00140567,0.00208474,-0.00147271,0.00044870
2.4757242203,1.0636534691,0.0890444517,97,255,0,0.00036945,0.00068713,0.00052428,-0.00024652
2.4757206440,1.0849602222,0.1066702232,189,255,0,0.00022022,0.00061409,0.00052071,-0.00023973
2.4757184982,1.1062632799,0.1145000085,229,255,0,0.00035001,0.00051849,-0.00018144,-0.00033677
2.4757168293,1.1275632381,0.1143327877,228,255,0,-0.00001721,0.00038371,-0.00018311,-0.00033677
2.4757161140,1.1487596035,0.1050266102,180,255,0,0.00029661,0.00038373,-0.00018382,0.00015962
2.4757153988,1.1700570583,0.0981513932,145,255,0,0.00039040,0.00045951,-0.00018454,0.00015712
2.4757125378,1.1913616657,0.1102271676,207,255,0,0.00072717,0.00092397,-0.00018740,-0.00053835
2.4757103920,1.2126634121,0.1147899479,231,255,0,0.00093995,0.00096097,-0.00018954,0.00006342
2.4757091999,1.2338624001,0.1119587645,216,255,0,0.00034876,0.00042064,-0.00019073,-0.00013757
2.4757089615,1.2551572323,0.0987325460,148,255,0,0.00058255,0.00062946,-0.00019097,-0.00014281
2.4757091999,1.2764505148,0.0814073235,58,255,0,-0.00033268,0.00556605,-0.00549078,-0.00084949
2.4757049084,1.2977596521,0.1047641039,179,255,0,0.00146411,0.00191070,-0.00089502,-0.00084031
2.4757027626,1.3190625906,0.1124558896,219,255,0,0.00058589,0.00080777,0.00050282,-0.00023746
2.4757001400,1.3402664661,0.1223817021,255,238,0,0.00012171,0.00035457,-0.00019979,0.00026643
2.4756979942,1.3615680933,0.1268634796,255,215,0,-0.00023653,0.00041061,-0.00020194,0.00026810
2.4756963253,1.3828681707,0.1270952523,255,213,0,-0.00076474,0.00080906,-0.00020361,0.00016820
2.4756948948,1.4041681290,0.1266470402,255,216,0,0.00005704,0.00027120,-0.00020504,0.00016809
2.4756934643,1.4253671169,0.1242988631,255,228,0,-0.00002114,0.00021014,-0.00020647,-0.00003290
2.4756910801,1.4466704130,0.1324906349,255,186,0,0.00007063,0.00022245,-0.00020885,-0.00002956
2.4756886959,1.4679727554,0.1386624277,255,154,0,0.00052243,0.00057770,-0.00021124,-0.00012720
2.4756867886,1.4892740250,0.1421442032,255,135,0,-0.00022580,0.00033510,-0.00021315,-0.00012600
2.4756848812,1.5105751753,0.1450459808,255,120,0,0.00023597,0.00039049,-0.00021505,-0.00022483
2.4756832123,1.5317752361,0.1452777982,255,118,0,-0.00273220,0.00318621,-0.00021672,-0.00162482
2.4756829739,1.5530706644,0.1335495859,255,180,0,-0.00067042,0.00116769,-0.00091696,0.00027061
2.4756805897,1.5743732452,0.1401313692,255,145,0,-0.00069863,0.00118656,-0.00091934,0.00027323
2.4756784439,1.5956752300,0.1451731324,255,119,0,-0.00218686,0.00223871,-0.00022149,-0.00042474
2.4756770134,1.6168748140,0.1440349519,255,125,0,-0.00055505,0.00073572,0.00047708,0.00007486
2.4756758213,1.6381725073,0.1382767409,255,155,0,-0.00073326,0.00158947,0.00047588,-0.00132751
2.4756760597,1.6594669819,0.1239185259,255,230,0,-0.00042147,0.00063673,0.00047612,-0.00003302
2.4756753445,1.6807628870,0.1132103056,224,255,0,0.00041030,0.00046922,-0.00022459,-0.00003707
2.4756739140,1.7020626068,0.1123660803,219,255,0,-0.00083392,0.00087487,-0.00022602,-0.00013745
2.4756724834,1.7232626677,0.1123339012,219,255,0,-0.00012610,0.00035209,-0.00022745,-0.00023735
2.4756710529,1.7445616722,0.1100496799,207,255,0,-0.00023032,0.00046893,-0.00022888,-0.00033832
