//X,Y,Z,R,G,B,C2C absolute distances (Z),C2C absolute distances,C2C absolute distances (X),C2C absolute distances (Y)
43044
2.6047322750,1.1218732595,0.1061160490,181,255,0,0.00007605,0.00069037,0.00013232,0.00067329
2.6047308445,1.1325738430,0.1104966402,204,255,0,0.00082664,0.00362351,-0.00326920,-0.00132620
2.6047291756,1.1432744265,0.1148762256,225,255,0,0.00294623,0.00353267,0.00142908,-0.00132561
2.6047275066,1.1539751291,0.1204078123,253,255,0,-0.00009219,0.00017438,0.00012755,0.00007510
2.6047263145,1.1645756960,0.1236864105,255,240,0,0.00102641,0.00103444,0.00012636,-0.00002432
2.6047251225,1.1752758026,0.1250649840,255,232,0,-0.00009501,0.00015900,0.00012517,-0.00002420
2.6047239304,1.1859760284,0.1263435781,255,226,0,-0.00008643,0.00016919,0.00012398,0.00007606
2.6047229767,1.1966761351,0.1271521598,255,222,0,-0.00142784,0.00160222,0.00072289,0.00007617
2.6047217846,1.2072762251,0.1280707568,255,217,0,-0.00277925,0.00293840,0.00072169,-0.00062382
2.6047208309,1.2179763317,0.1286993474,255,214,0,-0.00061065,0.00062716,0.00012088,0.00007629
2.6047196388,1.2286765575,0.1306079328,255,204,0,0.00209793,0.00219189,0.00011969,-0.00062346
2.6047184467,1.2393767834,0.1325065196,255,195,0,0.00216652,0.00258961,0.00071836,-0.00122321
2.6047172546,1.2500771284,0.1347051114,255,184,0,-0.00160488,0.00161101,0.00011730,0.00007713
2.6047160625,1.2606773376,0.1361436993,255,177,0,-0.00076631,0.00096651,-0.00058389,0.00007737
2.6047151089,1.2713772058,0.1355922818,255,180,0,-0.00044772,0.00046870,0.00011516,0.00007725
2.6047143936,1.2820770741,0.1349008679,255,183,0,-0.00061913,0.00063432,0.00011444,0.00007713
2.6047134399,1.2927770615,0.1349194497,255,183,0,-0.00017054,0.00027074,0.00011349,0.00017703
2.6047122478,1.3034772873,0.1361980438,255,176,0,0.00081804,0.00097727,0.00011230,-0.00052273
2.6047117710,1.3140769005,0.1325966418,255,195,0,-0.00079335,0.00101497,0.00011182,-0.00062311
2.6047115326,1.3247761726,0.1275152266,255,220,0,-0.00000477,0.00013519,0.00011158,0.00007617
2.6047120094,1.3354747295,0.1161218211,232,255,0,-0.00350818,0.00401815,0.00071192,-0.00182521
2.6047117710,1.3461737633,0.1088404059,195,255,0,0.00022040,0.00058134,0.00011182,-0.00052619
2.6047120094,1.3568725586,0.0999159887,151,255,0,0.00076399,0.00079122,0.00011206,0.00017262
2.6047110558,1.3674724102,0.0992265865,147,255,0,0.00303759,0.00479021,-0.00128889,0.00347245
2.6047096252,1.3781729937,0.1042851731,172,255,0,0.00993317,0.01014096,-0.00189042,0.00077295
2.6047079563,1.3888736963,0.1093437597,198,255,0,0.00431376,0.01089831,0.00410795,-0.00912631
2.6047065258,1.3995742798,0.1139673442,221,255,0,0.00468735,0.00593131,0.00270653,-0.00242567
2.6047050953,1.4101749659,0.1179369390,241,255,0,0.00507694,0.00677920,0.00410509,-0.00182498
2.6047039032,1.4208751917,0.1199425235,251,255,0,0.00174253,0.00288742,0.00140381,-0.00182486
2.6047027111,1.4315752983,0.1214111149,255,251,0,-0.00066888,0.00069908,0.00010276,0.00017536
2.6047015190,1.4422755241,0.1232097000,255,242,0,-0.00075030,0.00077721,0.00010157,0.00017548
2.6047005653,1.4529755116,0.1228182837,255,243,0,-0.00296172,0.00297620,0.00010061,0.00027549
2.6046998501,1.4635752439,0.1210668832,255,252,0,-0.00299311,0.00304041,0.00009990,-0.00052476
2.6046991348,1.4742751122,0.1193254665,248,255,0,-0.00438453,0.00447211,0.00009918,0.00087512
2.6046984196,1.4849747419,0.1168090552,235,255,0,-0.00203095,0.00271038,0.00139832,-0.00112522
2.6046979427,1.4956744909,0.1142096370,222,255,0,0.00117964,0.00121512,0.00009799,0.00027454
2.6046969891,1.5063742399,0.1126502231,214,255,0,-0.00004978,0.00029508,0.00009704,0.00027418
2.6046960354,1.5169743299,0.1141288206,222,255,0,0.00030882,0.00036739,0.00009608,0.00017428
2.6046946049,1.5276746750,0.1164554134,234,255,0,-0.00196458,0.00198595,0.00009465,0.00027466
2.6046934128,1.5383750200,0.1187810004,246,255,0,-0.00055900,0.00062996,0.00009346,0.00027502
2.6046926975,1.5490747690,0.1177775860,240,255,0,-0.00006241,0.00029665,0.00009274,0.00027478
2.6046915054,1.5597749949,0.1192041636,248,255,0,0.00044417,0.00055791,0.00009155,-0.00032496
2.6046903133,1.5703753233,0.1205427647,255,255,0,-0.00003724,0.00029220,0.00009036,0.00027537
2.6046895981,1.5810750723,0.1187903509,246,255,0,-0.00015965,0.00033039,0.00008965,0.00027502
2.6046893597,1.5917743444,0.1137239337,220,255,0,-0.00150607,0.00194816,0.00068927,-0.00102568
2.6046888828,1.6024736166,0.1086575165,195,255,0,-0.00150248,0.00154010,0.00008893,-0.00032640
2.6046881676,1.6131734848,0.1071481109,187,255,0,0.00006811,0.00038976,0.00008821,0.00037348
2.6046874523,1.6237733364,0.1063387021,183,255,0,0.00197870,0.00307545,-0.00061250,0.00227332
2.6046862602,1.6344735622,0.1072432920,187,255,0,0.00200329,0.00407943,0.00268626,-0.00232649
2.6046855450,1.6451734304,0.1062948778,183,255,0,-0.00114512,0.00199665,-0.00131440,0.00097346
2.6046838760,1.6558740139,0.1114674658,209,255,0,-0.00094254,0.00100086,0.00008392,-0.00032604
2.6046824455,1.6664744616,0.1143740639,223,255,0,-0.00014593,0.00032157,0.00008249,0.00027442
2.6046817303,1.6771743298,0.1140536442,222,255,0,-0.00026636,0.00042860,0.00008178,-0.00032568
2.6046805382,1.6878744364,0.1145332307,224,255,0,-0.00053677,0.00063293,0.00008059,-0.00032556
2.6046800613,1.6985740662,0.1121268198,212,255,0,-0.00018318,0.00030167,0.00008011,-0.00022590
2.6046793461,1.7092736959,0.1096504033,199,255,0,0.00020041,0.00031250,0.00007939,-0.00022626
2.6046798229,1.7198721170,0.0969970003,136,255,0,-0.00135300,0.00218882,0.00137973,-0.00102794
2.6046798229,1.7305712700,0.0900095925,101,255,0,-0.00243541,0.00397058,0.00267982,-0.00162876
2.6046793461,1.7412708998,0.0871771798,86,255,0,0.00056618,0.00068147,0.00007939,0.00037086
2.6046783924,1.7519707680,0.0863467604,83,255,0,0.00002576,0.00024365,0.00007844,-0.00022924
2.6046776772,1.7626706362,0.0853373483,77,255,0,-0.00000565,0.00024224,0.00007772,-0.00022936
2.6046762466,1.7732708454,0.0879159421,90,255,0,-0.00230306,0.00233397,0.00007629,0.00037086
2.6046748161,1.7839715481,0.0926885307,115,255,0,0.00201153,0.00221671,0.00007486,-0.00092840
2.6046738625,1.7946716547,0.0928281099,115,255,0,0.00004611,0.00024434,0.00007391,-0.00022829
2.6046726704,1.8053717613,0.0939356983,121,255,0,0.00001770,0.00024024,0.00007272,-0.00022829
2.6046717167,1.8160717487,0.0939542875,121,255,0,-0.00023571,0.00027778,0.00007176,-0.00012827
2.6046710014,1.8266716003,0.0926158801,114,255,0,-0.00052612,0.00057795,0.00007105,-0.00022840
2.6046702862,1.8373711109,0.0896934718,99,255,0,-0.00003353,0.00024178,0.00007033,-0.00022888
2.6046698093,1.8480707407,0.0865480602,83,255,0,-0.00035194,0.00042579,0.00006986,-0.00022924
2.6046690941,1.8587704897,0.0849656388,76,255,0,-0.00044936,0.00047272,0.00006914,-0.00012946
2.6046667099,1.8693721294,0.0962722376,133,255,0,0.00334224,0.00895660,-0.00793338,0.00247216
2.6046643257,1.8800736666,0.1078638285,191,255,0,0.00184382,0.00347899,-0.00193572,-0.00222635
2.6046619415,1.8907750845,0.1194604114,249,255,0,-0.00065958,0.00221629,0.00206184,0.00047505
2.6046595573,1.9014765024,0.1297089905,255,209,0,-0.00303102,0.00380852,-0.00134039,0.00187647
2.6046576500,1.9121775627,0.1379675716,255,167,0,-0.00117242,0.00230484,-0.00064230,0.00187755
2.6046562195,1.9227781296,0.1427161694,255,143,0,-0.00033383,0.00040475,0.00005627,-0.00022185
2.6046552658,1.9334781170,0.1428747624,255,142,0,-0.00037524,0.00039838,0.00005531,-0.00012183
2.6046543121,1.9441779852,0.1418133527,255,148,0,-0.00047664,0.00049502,0.00005436,-0.00012207
2.6046533585,1.9548780918,0.1417619288,255,148,0,-0.00061807,0.00063225,0.00005341,-0.00012195
2.6046526432,1.9655778408,0.1397205144,255,158,0,-0.00010948,0.00012351,0.00005269,-0.00002217
2.6046519279,1.9761776924,0.1390791237,255,161,0,-0.00063087,0.00064472,0.00005198,-0.00012231
2.6046512127,1.9868772030,0.1355576962,255,179,0,-0.00045231,0.00094031,0.00005126,-0.00082278
2.6046509743,1.9975765944,0.1306162924,255,204,0,-0.00143370,0.00160666,0.00005102,-0.00072336
2.6046507359,2.0082757473,0.1247248724,255,234,0,0.00128487,0.00192354,-0.00064921,0.00127578
2.6046504974,2.0189747810,0.1188254654,246,255,0,-0.00009453,0.00011014,0.00005054,-0.00002527
2.6046502590,2.0295741558,0.1129310653,216,255,0,-0.00005893,0.00185701,-0.00134969,0.00127411
2.6046500206,2.0402734280,0.1071626544,187,255,0,0.00161266,0.00961258,-0.00195003,0.00927353
2.6046497822,2.0509727001,0.1015832350,160,255,0,0.00489724,0.00597772,0.00334978,-0.00072742
2.6046493053,2.0616719723,0.0973138213,138,255,0,0.00283582,0.00349884,0.00204921,-0.00002813
2.6046488285,2.0722718239,0.0947514176,125,255,0,-0.00030658,0.00033591,0.00004888,-0.00012827
2.6046473980,2.0829720497,0.0971730053,137,255,0,0.00029501,0.00030010,0.00004745,-0.00002789
2.6046464443,2.0936722755,0.0978255868,140,255,0,0.00056959,0.00057215,0.00004649,-0.00002766
2.6046454906,2.1043722630,0.0978591740,141,255,0,0.00046518,0.00046822,0.00004554,-0.00002766
2.6046445370,2.1150720119,0.0973417610,138,255,0,0.00124076,0.00140351,-0.00065541,-0.00002789
2.6046438217,2.1256718636,0.0964953527,133,255,0,0.00094336,0.00165221,-0.00135612,-0.00002813
2.6046409607,2.1363737583,0.1109699458,207,255,0,0.00113995,0.00226676,-0.00195909,-0.00002623
2.6046395302,2.1470742226,0.1145355329,225,255,0,0.00228553,0.00237000,0.00003958,-0.00062585
2.6046378613,2.1577754021,0.1213851199,255,250,0,0.00102512,0.00120104,0.00003791,-0.00062466
2.6046364307,2.1684758663,0.1254236996,255,230,0,0.00050370,0.00051068,0.00003648,0.00007582
2.6046352386,2.1790757179,0.1262923032,255,225,0,0.00017230,0.00017755,0.00003529,-0.00002432
2.6046342850,2.1897759438,0.1270208806,255,222,0,-0.00026911,0.00027236,0.00003433,-0.00002408
2.6046333313,2.2004759312,0.1274794638,255,219,0,-0.00001054,0.00008351,0.00003338,0.00007582
2.6046321392,2.2111759186,0.1279880553,255,217,0,-0.00034195,0.00035173,0.00003219,0.00007582
2.6046311855,2.2218761444,0.1283466369,255,215,0,-0.00038336,0.00039208,0.00003123,0.00007606
2.6046307087,2.2324757576,0.1247652471,255,233,0,0.00052524,0.00108642,-0.00066924,0.00067568
2.6046297550,2.2431755066,0.1241338253,255,237,0,0.00009383,0.00012411,0.00002980,0.00007558
2.6046283245,2.2538762093,0.1288324147,255,213,0,0.00117241,0.00218027,-0.00137162,-0.00122380
2.6046266556,2.2645769119,0.1335309893,255,189,0,0.00053099,0.00053721,0.00002670,0.00007701
2.6046249866,2.2751779556,0.1408695877,255,152,0,0.00062959,0.00161237,-0.00067496,-0.00132203
2.6046233177,2.2858784199,0.1460581869,255,126,0,-0.00074181,0.00107554,0.00002337,0.00077844
2.6046226025,2.2965784073,0.1447767615,255,133,0,0.00031677,0.00032712,0.00002265,0.00007844
2.6046230793,2.3072767258,0.1319453418,255,197,0,-0.00040466,0.00041252,0.00002313,0.00007677
2.6046223640,2.3179764748,0.1309139431,255,202,0,-0.00078605,0.00080592,0.00002241,0.00017643
2.6046216488,2.3285760880,0.1277825236,255,218,0,-0.00009748,0.00012553,0.00002170,0.00007606
2.6046211720,2.3392758369,0.1248811260,255,233,0,-0.00016887,0.00018632,0.00002122,0.00007582
2.6046211720,2.3499746323,0.1167537123,236,255,0,0.00052371,0.00055243,0.00002122,0.00017452
2.6046216488,2.3606731892,0.1063842922,183,255,0,0.00059430,0.00061937,0.00002170,0.00017309
2.6046216488,2.3713722229,0.0976718813,140,255,0,0.00064088,0.00066395,0.00002170,0.00017214
2.6046209335,2.3819718361,0.0956324786,130,255,0,-0.00009652,0.00012209,0.00002098,0.00007176
2.6046195030,2.3926725388,0.0992300659,148,255,0,0.00080407,0.00096179,0.00001955,-0.00052738
2.6046175957,2.4033734798,0.1078836471,191,255,0,0.00145365,0.00350288,0.00061750,-0.00312662
2.6046154499,2.4140746593,0.1165372282,234,255,0,-0.00095277,0.00146339,-0.00068450,0.00087476
2.6046137810,2.4247753620,0.1223498210,255,246,0,-0.00004018,0.00027863,0.00001383,0.00027537
2.6046123505,2.4353756905,0.1262584180,255,225,0,0.00052842,0.00055701,0.00001240,0.00017571
2.6046109200,2.4460761547,0.1297270060,255,208,0,0.00030701,0.00035414,0.00001097,0.00017619
2.6046099663,2.4567763805,0.1305055916,255,204,0,-0.00033441,0.00037823,0.00001001,0.00017643
2.6046090126,2.4674763680,0.1305641681,255,204,0,-0.00064583,0.00070252,0.00000906,0.00027633
2.6046080589,2.4780762196,0.1296327710,255,209,0,-0.00070722,0.00072889,0.00000811,0.00017619
2.6046073437,2.4887762070,0.1287013590,255,213,0,0.00009136,0.00019861,0.00000739,0.00017619
2.6046063900,2.4994759560,0.1277099401,255,218,0,0.00369994,0.00460979,0.00260639,0.00087595
2.6046056747,2.5101759434,0.1267285198,255,223,0,0.00372852,0.00424267,0.00200558,0.00027585
2.6046051979,2.5208754539,0.1231371164,255,241,0,0.00076712,0.00101511,0.00060511,0.00027537
2.6046051979,2.5314748287,0.1173797101,239,255,0,-0.00035029,0.00039150,0.00000525,0.00017476
2.6046016216,2.5421774387,0.1374243051,255,169,0,-0.00079569,0.00137589,0.00000167,-0.00112247
2.6046020985,2.5528755188,0.1243728846,255,235,0,0.00017288,0.00121190,-0.00069785,0.00097561
2.6046011448,2.5635757446,0.1256314665,255,228,0,0.00042146,0.00050371,0.00000119,0.00027585
2.6046001911,2.5742757320,0.1246100590,255,234,0,-0.00167993,0.00184063,-0.00069976,0.00027585
2.6045999527,2.5848751068,0.1201786548,253,255,0,-0.00064135,0.00076931,0.00000000,-0.00042486
2.6045992374,2.5955748558,0.1190072373,247,255,0,-0.00087276,0.00097078,-0.00000072,-0.00042510
2.6045970917,2.6062760353,0.1278058141,255,218,0,0.00094582,0.00197767,-0.00140285,-0.00102401
2.6045970917,2.6169748306,0.1183814183,244,255,0,-0.00072858,0.00079787,-0.00000286,-0.00032520
2.6045987606,2.6276719570,0.0969670042,136,255,0,-0.00003800,0.00068372,0.00059867,-0.00032806
2.6045994759,2.6382708549,0.0869335979,86,255,0,-0.00151640,0.00196201,-0.00070047,-0.00102925
2.6045978069,2.6489713192,0.0919311866,111,255,0,-0.00037581,0.00046353,-0.00000215,0.00027132
2.6045956612,2.6596727371,0.1020557657,162,255,0,0.00018577,0.00041641,-0.00000429,0.00037265
2.6154932976,0.4170765877,0.1236465499,255,240,0,0.00060655,0.00091616,-0.00050664,-0.00046343
2.6154918671,0.4277570546,0.1271251291,255,222,0,0.00011513,0.00030490,0.00019193,0.00020707
2.6154906750,0.4384372532,0.1287237257,255,214,0,0.00007373,0.00029836,0.00019073,0.00021726
2.6154897213,0.4491173327,0.1292923093,255,212,0,0.00013231,0.00032435,0.00018978,0.00022733
2.6154885292,0.4597975612,0.1310208887,255,203,0,-0.00140911,0.00151775,-0.00051141,0.00023755
2.6154875755,0.4704776406,0.1316794902,255,200,0,-0.00053051,0.00077487,-0.00051236,0.00023764
2.6154866219,0.4811575711,0.1310180724,255,203,0,0.00340807,0.00457311,0.00088668,0.00291756
2.6154856682,0.4918376207,0.1314066648,255,201,0,0.00367667,0.00507289,0.00348568,0.00025761
2.6154844761,0.5025076866,0.1319852620,255,198,0,0.00416526,0.00420494,-0.00051546,0.00025767
2.6154835224,0.5131877065,0.1323038340,255,196,0,0.00167383,0.00380019,0.00148344,-0.00307232
2.6154828072,0.5238674879,0.1305624247,255,205,0,-0.00261758,0.00332158,-0.00181723,0.00093746
2.6154823303,0.5345469117,0.1262110174,255,227,0,-0.00179899,0.00477531,-0.00051761,-0.00439310
2.6154823303,0.5452260971,0.1202296093,252,255,0,0.00105961,0.00314555,0.00018239,0.00295609
2.6154820919,0.5559051633,0.1128221974,215,255,0,0.00901220,0.00971569,0.00018215,0.00362515
2.6154816151,0.5665847659,0.1098897904,200,255,0,0.00100979,0.00384469,0.00018167,-0.00370526
2.6154806614,0.5772646070,0.1087963730,195,255,0,-0.00097363,0.00446653,0.00018072,-0.00435537
2.6154799461,0.5879443884,0.1071219668,186,255,0,0.00087196,0.00508672,-0.00051999,0.00498438
2.6154794693,0.5986240506,0.1042205468,171,255,0,0.00293054,0.00489662,-0.00252056,-0.00300592
2.6154785156,0.6092939377,0.1032861397,167,255,0,0.00074614,0.00084165,0.00017858,-0.00034606
2.6154773235,0.6199741960,0.1056357250,179,255,0,0.00149573,0.00154284,0.00017738,0.00033420
2.6154758930,0.6306547523,0.1095983163,198,255,0,0.00374831,0.00758094,0.00547600,-0.00366527
2.6154744625,0.6413352489,0.1133659035,218,255,0,0.00172590,0.00373884,0.00287437,-0.00165474
2.6154730320,0.6520158052,0.1177054942,240,255,0,0.00158549,0.00205550,0.00087309,-0.00097418
2.6154716015,0.6626962423,0.1209640801,255,253,0,0.00612408,0.00613742,0.00017166,0.00036627
2.6154704094,0.6733766198,0.1235926673,255,240,0,0.00107267,0.00145182,0.00017047,-0.00096339
2.6154692173,0.6840566397,0.1244312525,255,236,0,0.00282125,0.00506863,0.00346923,0.00238663
2.6154682636,0.6947367191,0.1247298419,255,234,0,0.00220984,0.00287054,0.00086832,-0.00161326
2.6154670715,0.7054169178,0.1260584295,255,228,0,0.00158843,0.00162038,0.00016713,-0.00027311
2.6154661179,0.7160871029,0.1274370104,255,221,0,0.00216702,0.00246093,-0.00113392,-0.00027287
2.6154649258,0.7267672420,0.1285256147,255,216,0,0.00587562,0.00599567,-0.00053501,0.00106722
2.6154639721,0.7374472022,0.1284641922,255,216,0,0.00344419,0.00379822,0.00016403,-0.00159281
2.6154632568,0.7481271625,0.1277127862,255,219,0,0.00114278,0.00117966,0.00016332,-0.00024283
2.6154623032,0.7588070035,0.1268913746,255,223,0,-0.00027862,0.00040379,0.00016236,-0.00024301
2.6154615879,0.7694869041,0.1258499622,255,228,0,-0.00242004,0.00266608,0.00016165,0.00110692
2.6154603958,0.7801671624,0.1276785433,255,219,0,-0.00274146,0.00278231,0.00016046,0.00044715
2.6154592037,0.7908472419,0.1287471354,255,214,0,-0.00220287,0.00316881,-0.00054073,-0.00221276
2.6154584885,0.8015270233,0.1269557178,255,223,0,-0.00082429,0.00108697,-0.00054145,0.00045705
2.6154577732,0.8122068644,0.1254043132,255,231,0,-0.00590569,0.00597052,0.00015783,-0.00086313
2.6154570580,0.8228766322,0.1238929033,255,239,0,-0.00252710,0.00267838,0.00015712,-0.00087339
2.6154563427,0.8335563540,0.1219514906,255,249,0,-0.00271851,0.00272988,0.00015640,-0.00019366
2.6154556274,0.8442361355,0.1201900765,252,255,0,-0.00376993,0.00380306,0.00015569,0.00047612
2.6154546738,0.8549161553,0.1201486737,252,255,0,0.00141867,0.00356431,0.00085473,0.00315613
2.6154534817,0.8655963540,0.1217772514,255,249,0,0.00503725,0.00776211,-0.00584650,-0.00083363
2.6154522896,0.8762765527,0.1233958453,255,241,0,0.00931585,0.00935430,0.00015235,-0.00083345
2.6154510975,0.8869568706,0.1255844235,255,230,0,0.00552443,0.00827060,0.00015116,-0.00615311
2.6154496670,0.8976371884,0.1281930208,255,217,0,0.00196302,0.00246465,0.00014973,-0.00148278
2.6154484749,0.9083175659,0.1307916045,255,204,0,0.00141160,0.00151427,0.00014853,0.00052756
2.6154472828,0.9189977050,0.1319101900,255,198,0,0.00453019,0.00453452,0.00014734,-0.00013232
2.6154468060,0.9296672940,0.1289787889,255,213,0,0.00190879,0.00214331,-0.00055313,-0.00080270
2.6154460907,0.9403469563,0.1265973747,255,225,0,-0.00426263,0.00726154,0.00014615,0.00587696
2.6154456139,0.9510265589,0.1233459637,255,241,0,-0.01120404,0.01123234,0.00014567,-0.00078344
2.6154451370,0.9617059827,0.1193545535,248,255,0,-0.00193544,0.00919653,-0.00715494,-0.00544399
2.6154451370,0.9723850489,0.1122131422,212,255,0,-0.00064686,0.00381979,-0.00255489,-0.00276494
2.6154448986,0.9830642939,0.1062317267,182,255,0,-0.00047828,0.00105976,-0.00055504,-0.00076568
2.6154441833,0.9937438965,0.1034343168,168,255,0,0.00154432,0.00211607,0.00144410,-0.00008613
2.6154439449,1.0044233799,0.0989149064,145,255,0,0.00066791,0.00068754,0.00014400,-0.00007665
2.6154434681,1.0150728226,0.0946834981,124,255,0,-0.00074750,0.00077171,0.00014353,-0.00012720
2.6154420376,1.0257732868,0.0986500829,144,255,0,-0.00056192,0.00058022,0.00014210,-0.00002670
2.6154403687,1.0364741087,0.1045326740,173,255,0,-0.00046732,0.00048865,0.00014043,-0.00002587
2.6154389381,1.0471743345,0.1068802550,185,255,0,-0.00205974,0.00242607,0.00013900,0.00127435
2.6154377460,1.0577746630,0.1088618562,195,255,0,-0.00449815,0.00647014,0.00083780,0.00457466
2.6154365540,1.0684748888,0.1107374430,204,255,0,-0.00201256,0.00556250,0.00213647,-0.00472510
2.6154356003,1.0791749954,0.1118910238,210,255,0,0.00208102,0.00208559,0.00013566,-0.00002503
2.6154344082,1.0898752213,0.1128196120,215,255,0,0.00170961,0.00190603,-0.00056553,-0.00062478
2.6154336929,1.1005750895,0.1121921912,212,255,0,-0.00337781,0.00634978,0.00013375,0.00537515
2.6154329777,1.1111748219,0.1105217934,204,255,0,-0.01106821,0.01116038,0.00013304,-0.00142515
2.6154320240,1.1218746901,0.1092673764,197,255,0,-0.00137262,0.00372248,0.00213194,-0.00272536
2.6154308319,1.1325750351,0.1124159619,213,255,0,-0.00313403,0.00324603,-0.00056911,-0.00062501
2.6154294014,1.1432754993,0.1155595556,229,255,0,0.00232956,0.00233437,0.00012946,0.00007546
2.6154279709,1.1539759636,0.1191291362,247,255,0,0.00038914,0.00041664,0.00012803,0.00007594
2.6154265404,1.1645764112,0.1222477332,255,246,0,0.00066774,0.00068004,0.00012660,-0.00002360
2.6154255867,1.1752766371,0.1239063218,255,238,0,-0.00146367,0.00159583,0.00012565,-0.00062335
2.6154243946,1.1859768629,0.1257749051,255,229,0,-0.00178510,0.00191317,0.00012445,0.00067687
2.6154232025,1.1966770887,0.1274034828,255,221,0,-0.00233652,0.00247851,0.00082326,0.00007713
2.6154220104,1.2072771788,0.1286720783,255,214,0,-0.00345792,0.00351569,0.00012207,-0.00062287
2.6154210567,1.2179774046,0.1296806633,255,209,0,-0.00035934,0.00038702,0.00012112,0.00007737
2.6154198647,1.2286775112,0.1307392567,255,204,0,0.00217925,0.00218392,0.00011992,0.00007749
2.6154186726,1.2393776178,0.1320878416,255,197,0,0.00322784,0.00364812,-0.00118136,-0.00122237
2.6154177189,1.2500779629,0.1334664375,255,190,0,0.00052644,0.00054506,0.00011778,0.00007796
2.6154167652,1.2606778145,0.1329250336,255,193,0,-0.00104497,0.00105436,0.00011683,0.00007784
2.6154158115,1.2713778019,0.1326536089,255,194,0,-0.00262639,0.00270156,0.00011587,-0.00062215
2.6154148579,1.2820779085,0.1334622055,255,190,0,-0.00129780,0.00130521,0.00011492,0.00007796
2.6154139042,1.2927778959,0.1333307773,255,191,0,-0.00096922,0.00099197,0.00011396,0.00017786
2.6154129505,1.3034778833,0.1332093626,255,192,0,-0.00132063,0.00133734,0.00011301,0.00017786
2.6154119968,1.3140779734,0.1333779693,255,190,0,-0.00095204,0.00096177,0.00011206,0.00007796
2.6154112816,1.3247776031,0.1306865513,255,204,0,-0.00055344,0.00056984,0.00011134,0.00007761
2.6154112816,1.3354765177,0.1226651445,255,244,0,0.00054514,0.00058374,0.00011134,0.00017655
2.6154112816,1.3461754322,0.1146417335,225,255,0,0.00183173,0.00295738,0.00081134,0.00217545
2.6154115200,1.3568743467,0.1066213176,184,255,0,0.00281132,0.00461934,0.00081158,0.00357437
2.6154110432,1.3674738407,0.1026119143,164,255,0,0.00527091,0.00741811,0.00211096,0.00477386
2.6154096127,1.3781740665,0.1047384962,174,255,0,0.01089450,0.01250181,0.00610971,-0.00052595
2.6154084206,1.3888745308,0.1081130803,192,255,0,0.00726308,0.01097289,0.00410843,-0.00712550
2.6154065132,1.3995753527,0.1145916656,224,255,0,0.00300167,0.01034024,-0.00989342,0.00017536
2.6154053211,1.4101758003,0.1175162643,239,255,0,0.00748626,0.01203840,0.00680542,-0.00652421
2.6154041290,1.4208760262,0.1191238537,247,255,0,0.00415386,0.00729003,0.00140405,-0.00582397
2.6154031754,1.4315760136,0.1189174354,246,255,0,0.00093743,0.00095939,0.00010324,0.00017607
2.6154019833,1.4422762394,0.1212110296,255,252,0,-0.00010897,0.00044932,0.00010204,-0.00042379
2.6154007912,1.4529763460,0.1221496090,255,247,0,-0.00477039,0.00505968,-0.00059915,0.00157630
2.6154000759,1.4635761976,0.1212782115,255,252,0,-0.00376178,0.00635081,0.00340009,-0.00382376
2.6153993607,1.4742760658,0.1192167923,248,255,0,-0.00386321,0.00406795,-0.00060058,-0.00112391
2.6153986454,1.4849756956,0.1165273786,234,255,0,-0.00387262,0.00446392,0.00139856,-0.00172436
2.6153981686,1.4956753254,0.1142079681,222,255,0,0.00041797,0.00106569,0.00009823,0.00097537
2.6153972149,1.5063751936,0.1128155515,216,255,0,0.00012555,0.00031769,0.00009727,0.00027514
2.6153964996,1.5169750452,0.1119881496,211,255,0,0.00013815,0.00024297,0.00009656,0.00017500
2.6153950691,1.5276753902,0.1147217304,225,255,0,-0.00035827,0.00046178,0.00009513,0.00027537
2.6153938770,1.5383757353,0.1174543276,239,255,0,-0.00070567,0.00076343,0.00009394,0.00027573
2.6153917313,1.5490769148,0.1260469109,255,227,0,-0.00077309,0.00189077,0.00009179,-0.00172305
2.6153912544,1.5597764254,0.1226254925,255,244,0,-0.00007451,0.00085814,0.00079131,-0.00032353
2.6153907776,1.5703760386,0.1195540950,249,255,0,-0.00046591,0.00054913,0.00009084,0.00027609
2.6153900623,1.5810759068,0.1179666743,241,255,0,-0.00107332,0.00130532,-0.00060987,-0.00042415
2.6153893471,1.5917754173,0.1144312620,224,255,0,-0.00176874,0.00219121,0.00078940,-0.00102460
2.6153888702,1.6024749279,0.1108958423,206,255,0,0.00067584,0.00077797,0.00008893,0.00037491
2.6153883934,1.6131744385,0.1073604301,188,255,0,-0.00000957,0.00038486,0.00008845,0.00037444
2.6153876781,1.6237741709,0.1052630320,177,255,0,0.00249303,0.00300429,0.00008774,0.00167418
2.6153869629,1.6344740391,0.1041846126,172,255,0,0.00512961,0.00562288,0.00208688,0.00097406
2.6153862476,1.6451736689,0.1011232063,157,255,0,0.00060321,0.00069120,0.00008631,-0.00032628
2.6153845787,1.6558743715,0.1069617867,186,255,0,-0.00064822,0.00096900,-0.00061536,0.00037432
2.6153829098,1.6664752960,0.1135763898,219,255,0,0.00170639,0.00213889,0.00078297,-0.00102472
2.6153810024,1.6771761179,0.1201899722,252,255,0,-0.00017003,0.00071895,-0.00061893,-0.00032389
2.6153810024,1.6878751516,0.1129405573,216,255,0,-0.00045944,0.00056849,0.00008106,-0.00032485
2.6153800488,1.6985751390,0.1127991453,216,255,0,-0.00065085,0.00069324,0.00008011,-0.00022483
